ALLSKY_SFC_SW_DWN,T2M,TEMP_7DAY_AVG,SOLAR_7DAY_AVG,Performance_Ratio,Actual,Predicted,Anomaly_Probability,Maintenance_Status,Health_Index,Severity_Score,Recommended_Action,Maintenance_Priority,Expected_kWh,Energy_Loss_kWh,Revenue_Loss_INR,Estimated_Performance_Loss_%,Maintenance_Due,Next_Inspection_Window,Fault_Streak,Probable_Root_Cause
1.3205,-1.15,2.898571428571429,0.9025428571428572,4.543733434305188,0,0,0.02,HEALTHY,98.0,2.0,System operating normally,LOW,6.000000000000001,0.1200000000000001,1.2,2.0,NO,Routine monthly check,0,Low irradiance conditions
1.0526,1.21,2.367142857142857,0.9252714285714284,4.750142504275129,0,0,0.0,HEALTHY,100.0,0.0,System operating normally,LOW,4.891366906474821,0.0,0.0,0.0,NO,Routine monthly check,0,Low irradiance conditions
0.3562,-1.34,1.3185714285714287,0.8898285714285715,16.844469399213924,0,0,0.006666666666666667,HEALTHY,99.33,0.7,System operating normally,LOW,3.103492869774103,0.020793402227486713,0.21,0.67,NO,Routine monthly check,0,Low irradiance conditions
0.5071,-1.48,0.2785714285714285,0.9223571428571428,1.97199763360284,1,1,0.97,MAINTENANCE REQUIRED,3.0,97.0,Immediate panel cleaning and inspection,HIGH,3.563688730198865,3.456778068292899,34.57,97.0,YES,Within 24 hours,1,Low irradiance conditions
0.6612,-2.8,-0.7485714285714286,0.9004142857142857,3.0248033877797944,1,1,0.7966666666666666,MAINTENANCE REQUIRED,20.33,79.7,Immediate panel cleaning and inspection,HIGH,4.117311754537551,3.2802622748400667,32.8,79.67,YES,Within 24 hours,2,Low irradiance conditions
0.3766,-0.02,-0.9442857142857142,0.7904285714285714,5.310674455655868,0,0,0.0033333333333333335,HEALTHY,99.67,0.3,System operating normally,LOW,2.2875826864776685,0.007549022865376287,0.08,0.33,NO,Routine monthly check,0,Low irradiance conditions
0.5964,5.85,0.0385714285714285,0.6958,1.6767270288397047,1,1,0.9966666666666667,MAINTENANCE REQUIRED,0.33,99.7,Immediate panel cleaning and inspection,HIGH,3.248041076280893,3.237322540729166,32.37,99.67,YES,Within 24 hours,1,Low irradiance conditions
0.6643,5.23,0.95,0.602057142857143,3.0106879421947914,0,1,0.8633333333333333,MAINTENANCE REQUIRED,13.67,86.3,Immediate panel cleaning and inspection,HIGH,3.4156010665689513,2.948688400768976,29.49,86.33,YES,Within 24 hours,2,Low irradiance conditions
0.8705,4.16,1.3714285714285717,0.5760428571428572,1.1487650775416427,1,1,0.9966666666666667,MAINTENANCE REQUIRED,0.33,99.7,Immediate panel cleaning and inspection,HIGH,4.089609083510826,4.07611337353524,40.76,99.67,YES,Within 24 hours,3,Low irradiance conditions
1.2456,1.94,1.84,0.7031000000000001,2.4084778420038533,1,1,0.9966666666666667,MAINTENANCE REQUIRED,0.33,99.7,Immediate panel cleaning and inspection,HIGH,5.56664602754621,5.548276095655308,55.48,99.67,YES,Within 24 hours,4,Low irradiance conditions
0.8918,0.05,2.0585714285714287,0.7580571428571429,5.606638259699484,0,0,0.0,HEALTHY,100.0,0.0,System operating normally,LOW,4.077724446317008,0.0,0.0,0.0,NO,Routine monthly check,0,Low irradiance conditions
0.8366,-0.19,2.431428571428572,0.7831142857142857,2.390628735357399,1,1,0.96,MAINTENANCE REQUIRED,4.0,96.0,Immediate panel cleaning and inspection,HIGH,3.6732140044177406,3.526285444241031,35.26,96.0,YES,Within 24 hours,1,Low irradiance conditions
0.4651,0.66,2.528571428571429,0.7957571428571429,2.150075252633842,1,1,0.9866666666666667,MAINTENANCE REQUIRED,1.33,98.7,Immediate panel cleaning and inspection,HIGH,1.9619285019452632,1.9358348528693912,19.36,98.67,YES,Within 24 hours,2,Low irradiance conditions
0.5362,0.95,1.8285714285714283,0.7871571428571429,3.729951510630362,0,0,0.13333333333333333,HEALTHY,86.67,13.3,System operating normally,LOW,2.243145685361006,0.29901131985862195,2.99,13.33,NO,Routine monthly check,0,Low irradiance conditions
1.7359,2.03,1.3714285714285714,0.9402428571428572,1.1521401002361886,1,1,0.99,MAINTENANCE REQUIRED,1.0,99.0,Immediate panel cleaning and inspection,HIGH,6.911186414653036,6.8420745505065055,68.42,99.0,YES,Within 24 hours,1,Low irradiance conditions
0.5124,1.09,0.9328571428571428,0.8890857142857144,5.85480093676815,0,0,0.0,HEALTHY,100.0,0.0,System operating normally,LOW,2.10003019986114,0.0,0.0,0.0,NO,Routine monthly check,0,Low irradiance conditions
0.9398,3.41,1.1428571428571428,0.8453999999999999,2.128112364332837,1,1,1.0,MAINTENANCE REQUIRED,0.0,100.0,Immediate panel cleaning and inspection,HIGH,3.742771514587867,3.742771514587867,37.43,100.0,YES,Within 24 hours,1,Low irradiance conditions
0.5808,3.47,1.6314285714285717,0.8009714285714286,3.443526170798898,0,0,0.2833333333333333,HEALTHY,71.67,28.3,System operating normally,LOW,2.2956556256907352,0.6503592387581854,6.5,28.33,NO,Routine monthly check,0,Low irradiance conditions
1.6476,6.53,2.591428571428572,0.9168285714285714,1.2138868657441126,1,1,0.9866666666666667,MAINTENANCE REQUIRED,1.33,98.7,Immediate panel cleaning and inspection,HIGH,6.274775242857855,6.191320732127846,61.91,98.67,YES,Within 24 hours,1,Low irradiance conditions
0.5873,6.62,3.4428571428571426,0.9342857142857144,8.513536523071684,0,0,0.006666666666666667,HEALTHY,99.33,0.7,System operating normally,LOW,2.3748584153458956,0.015911551382817635,0.16,0.67,NO,Routine monthly check,0,Low irradiance conditions
1.5264,7.5,4.378571428571428,1.0757428571428571,0.6551362683438156,1,1,0.9933333333333333,MAINTENANCE REQUIRED,0.67,99.3,Immediate panel cleaning and inspection,HIGH,5.925987181344774,5.886283067229764,58.86,99.33,YES,Within 24 hours,1,Low irradiance conditions
0.7387,5.23,4.835714285714286,0.9332857142857142,5.414918099363747,0,0,0.0,HEALTHY,100.0,0.0,System operating normally,LOW,2.919336684892768,0.0,0.0,0.0,NO,Routine monthly check,0,Low irradiance conditions
2.0184,4.82,5.368571428571429,1.1484285714285716,0.990883868410622,1,1,0.99,MAINTENANCE REQUIRED,1.0,99.0,Immediate panel cleaning and inspection,HIGH,7.716844610998546,7.63967616488856,76.4,99.0,YES,Within 24 hours,1,Normal environmental variation
1.7714,5.02,5.598571428571428,1.2672285714285716,2.2581009371118888,1,1,0.9866666666666667,MAINTENANCE REQUIRED,1.33,98.7,Immediate panel cleaning and inspection,HIGH,6.6569813241145,6.568443472503777,65.68,98.67,YES,Within 24 hours,2,Low irradiance conditions
0.923,5.22,5.848571428571428,1.316114285714286,9.750812567713975,0,0,0.03,HEALTHY,97.0,3.0,System operating normally,LOW,3.6899187149550503,0.11069756144865162,1.11,3.0,NO,Routine monthly check,0,Low irradiance conditions
2.2882,4.56,5.567142857142857,1.4076285714285717,3.49619788480028,0,0,0.02666666666666667,HEALTHY,97.33,2.7,System operating normally,LOW,9.103500295399767,0.24306345788717465,2.43,2.67,NO,Routine monthly check,0,Normal environmental variation
2.5903,5.3,5.378571428571428,1.6937714285714287,3.4745010230475235,0,0,0.04,HEALTHY,96.0,4.0,System operating normally,LOW,10.25704366030107,0.41028174641204274,4.1,4.0,NO,Routine monthly check,0,Normal environmental variation
2.1151,5.67,5.117142857142857,1.7778714285714283,4.2551179613257055,0,0,0.006666666666666667,HEALTHY,99.33,0.7,System operating normally,LOW,8.397660395643298,0.05626432465080988,0.56,0.67,NO,Routine monthly check,0,Normal environmental variation
2.3294,6.47,5.2942857142857145,2.005114285714286,3.863655877049884,0,0,0.006666666666666667,HEALTHY,99.33,0.7,System operating normally,LOW,9.239934583954161,0.06190756171249312,0.62,0.67,NO,Routine monthly check,0,Normal environmental variation
2.1782,6.29,5.504285714285714,2.027942857142857,4.131851987879901,0,0,0.0,HEALTHY,100.0,0.0,System operating normally,LOW,8.652169940933282,0.0,0.0,0.0,NO,Routine monthly check,0,Normal environmental variation
1.5718,6.24,5.678571428571429,1.9994285714285716,5.725919328158798,0,0,0.0,HEALTHY,100.0,0.0,System operating normally,LOW,6.305387706131984,0.0,0.0,0.0,NO,Routine monthly check,0,Low irradiance conditions
2.1067,6.32,5.8357142857142845,2.168528571428572,4.272084302463568,0,0,0.006666666666666667,HEALTHY,99.33,0.7,System operating normally,LOW,8.417606332533087,0.05639796242797246,0.56,0.67,NO,Routine monthly check,0,Normal environmental variation
1.1419,6.64,6.132857142857143,2.0047714285714284,9.633067694193889,0,0,0.0,HEALTHY,100.0,0.0,System operating normally,LOW,4.2881267459628525,0.0,0.0,0.0,NO,Routine monthly check,0,Low irradiance conditions
1.2216,8.03,6.522857142857142,1.8092428571428567,4.911591355599214,0,0,0.006666666666666667,HEALTHY,99.33,0.7,System operating normally,LOW,4.707120899908357,0.031537710029386545,0.32,0.67,NO,Routine monthly check,0,Low irradiance conditions
2.8344,6.26,6.607142857142856,1.912,1.4112334180073385,1,1,0.9966666666666667,MAINTENANCE REQUIRED,0.33,99.7,Immediate panel cleaning and inspection,HIGH,10.769180130850733,10.733641836418926,107.34,99.67,YES,Within 24 hours,1,Normal environmental variation
2.9318,6.25,6.575714285714285,1.9980571428571428,3.751961252472884,0,0,0.01,HEALTHY,99.0,1.0,System operating normally,LOW,10.986919369868888,0.10986919369868886,1.1,1.0,NO,Routine monthly check,0,Normal environmental variation
3.0936,9.07,6.972857142857142,2.1288285714285715,2.585983966899405,1,1,0.99,MAINTENANCE REQUIRED,1.0,99.0,Immediate panel cleaning and inspection,HIGH,11.687027382951998,11.570157109122478,115.7,99.0,YES,Within 24 hours,1,Normal environmental variation
3.2071,9.65,7.46,2.3624428571428573,3.4298899317140097,0,0,0.02666666666666667,HEALTHY,97.33,2.7,System operating normally,LOW,12.160622701302655,0.32468862612478233,3.25,2.67,NO,Routine monthly check,0,Normal environmental variation
3.2556,7.7,7.6571428571428575,2.5265714285714287,3.3787934635704637,0,0,0.05333333333333334,HEALTHY,94.67,5.3,System operating normally,LOW,12.58652678832529,0.6708618778177389,6.71,5.33,NO,Routine monthly check,0,Normal environmental variation
1.866,7.83,7.827142857142857,2.6300142857142856,5.894962486602358,0,0,0.0,HEALTHY,100.0,0.0,System operating normally,LOW,7.431031536506939,0.0,0.0,0.0,NO,Routine monthly check,0,Low irradiance conditions
1.3788,6.03,7.541428571428571,2.6524714285714284,2.175805047867711,1,1,0.9333333333333333,MAINTENANCE REQUIRED,6.67,93.3,Immediate panel cleaning and inspection,HIGH,5.333158285292554,4.977436627663541,49.77,93.33,YES,Within 24 hours,1,Low irradiance conditions
2.1847,7.13,7.665714285714286,2.559657142857143,1.3731862498283518,1,1,0.9933333333333333,MAINTENANCE REQUIRED,0.67,99.3,Immediate panel cleaning and inspection,HIGH,8.376262485225082,8.320141526574075,83.2,99.33,YES,Within 24 hours,2,Normal environmental variation
0.7536,9.76,8.167142857142858,2.248485714285714,2.653927813163482,1,1,0.9066666666666666,MAINTENANCE REQUIRED,9.33,90.7,Immediate panel cleaning and inspection,HIGH,2.902001495900137,2.631244756332654,26.31,90.67,YES,Within 24 hours,3,Low irradiance conditions
2.2507,8.0,8.014285714285714,2.1280714285714284,0.8886124316879193,1,1,1.0,MAINTENANCE REQUIRED,0.0,100.0,Immediate panel cleaning and inspection,HIGH,8.453944161324639,8.453944161324639,84.54,100.0,YES,Within 24 hours,4,Normal environmental variation
2.7792,6.91,7.622857142857143,2.066942857142857,2.5187104202648247,1,1,0.9666666666666667,MAINTENANCE REQUIRED,3.33,96.7,Immediate panel cleaning and inspection,HIGH,10.565663193678551,10.213826609329056,102.14,96.67,YES,Within 24 hours,5,Normal environmental variation
1.1256,8.29,7.707142857142857,1.7626571428571427,7.995735607675907,0,0,0.013333333333333334,HEALTHY,98.67,1.3,System operating normally,LOW,4.359512702907071,0.05798151894866432,0.58,1.33,NO,Routine monthly check,0,Low irradiance conditions
2.3808,8.48,7.8,1.8362,2.520161290322581,1,1,0.9766666666666667,MAINTENANCE REQUIRED,2.33,97.7,Immediate panel cleaning and inspection,HIGH,9.25208656627148,9.036512949277354,90.37,97.67,YES,Within 24 hours,1,Normal environmental variation
2.8049,7.29,7.979999999999999,2.0399285714285718,2.1391136938928303,1,1,1.0,MAINTENANCE REQUIRED,0.0,100.0,Immediate panel cleaning and inspection,HIGH,10.778233989840857,10.778233989840857,107.78,100.0,YES,Within 24 hours,2,Normal environmental variation
1.9003,8.17,8.128571428571428,1.9993,4.209861600799873,0,0,0.0033333333333333335,HEALTHY,99.67,0.3,System operating normally,LOW,7.491952662186148,0.02472344378521374,0.25,0.33,NO,Routine monthly check,0,Low irradiance conditions
0.8081,4.95,7.441428571428572,2.007085714285714,6.187353050365053,0,0,0.0033333333333333335,HEALTHY,99.67,0.3,System operating normally,LOW,3.12328308882037,0.010306834193106962,0.1,0.33,NO,Routine monthly check,0,Low irradiance conditions
2.2421,5.32,7.058571428571429,2.005857142857143,3.122073056509522,0,0,0.33,HEALTHY,67.0,33.0,System operating normally,LOW,8.850022177337822,2.920507318521481,29.21,33.0,NO,Routine monthly check,0,Normal environmental variation
1.315,6.04,6.934285714285714,1.796685714285714,7.604562737642586,0,0,0.02,HEALTHY,98.0,2.0,System operating normally,LOW,5.2865503894586885,0.10573100778917421,1.06,2.0,NO,Routine monthly check,0,Low irradiance conditions
1.415,7.47,6.817142857142857,1.838028571428572,3.53356890459364,0,0,0.07333333333333333,HEALTHY,92.67,7.3,System operating normally,LOW,5.80849940802213,0.42576300660802247,4.26,7.33,NO,Routine monthly check,0,Low irradiance conditions
1.5329,7.5,6.677142857142857,1.7169,4.566507926153044,0,0,0.0,HEALTHY,100.0,0.0,System operating normally,LOW,6.410424512031044,0.0,0.0,0.0,NO,Routine monthly check,0,Low irradiance conditions
2.1526,8.47,6.845714285714286,1.6237142857142857,3.25188144569358,0,0,0.16,HEALTHY,84.0,16.0,System operating normally,LOW,8.535623929079195,1.3656998286526711,13.66,16.0,NO,Routine monthly check,0,Normal environmental variation
1.075,8.67,6.917142857142857,1.5058142857142858,1.8604651162790695,1,1,0.9733333333333334,MAINTENANCE REQUIRED,2.67,97.3,Immediate panel cleaning and inspection,HIGH,4.204043365828476,4.0917954079608565,40.92,97.33,YES,Within 24 hours,1,Low irradiance conditions
3.0098,7.03,7.214285714285714,1.820342857142857,1.3289919595986446,1,1,0.99,MAINTENANCE REQUIRED,1.0,99.0,Immediate panel cleaning and inspection,HIGH,11.55528750407784,11.439734629037062,114.4,99.0,YES,Within 24 hours,2,Normal environmental variation
3.203,5.77,7.278571428571428,1.9576142857142855,4.058694973462379,0,0,0.013333333333333334,HEALTHY,98.67,1.3,System operating normally,LOW,12.276053582483064,0.16327151264702522,1.63,1.33,NO,Routine monthly check,0,Normal environmental variation
3.6247,6.23,7.305714285714286,2.287571428571429,3.862388611471294,0,0,0.006666666666666667,HEALTHY,99.33,0.7,System operating normally,LOW,13.89213892983954,0.0930773308299262,0.93,0.67,NO,Routine monthly check,0,Normal environmental variation
2.2774,8.46,7.447142857142857,2.410771428571429,2.6345832967418987,1,1,0.9666666666666667,MAINTENANCE REQUIRED,3.33,96.7,Immediate panel cleaning and inspection,HIGH,8.614772026683319,8.327900118194764,83.28,96.67,YES,Within 24 hours,1,Normal environmental variation
1.8382,8.04,7.524285714285715,2.4543857142857144,5.44010445000544,0,0,0.0,HEALTHY,100.0,0.0,System operating normally,LOW,6.935887511953291,0.0,0.0,0.0,NO,Routine monthly check,0,Low irradiance conditions
2.9237,8.39,7.512857142857143,2.564542857142857,6.498614768957143,0,0,0.0,HEALTHY,100.0,0.0,System operating normally,LOW,11.248681195334255,0.0,0.0,0.0,NO,Routine monthly check,0,Normal environmental variation
2.7026,7.75,7.381428571428572,2.7970571428571427,7.030267150151706,0,0,0.006666666666666667,HEALTHY,99.33,0.7,System operating normally,LOW,10.1635405706009,0.06809572182302581,0.68,0.67,NO,Routine monthly check,0,Normal environmental variation
4.1698,6.36,7.285714285714286,2.9627714285714286,0.7194589668569236,1,1,0.9933333333333333,MAINTENANCE REQUIRED,0.67,99.3,Immediate panel cleaning and inspection,HIGH,15.098492074372082,14.997332177473789,149.97,99.33,YES,Within 24 hours,1,Normal environmental variation
3.2335,7.36,7.512857142857143,2.967128571428572,6.494510592237514,0,0,0.0,HEALTHY,100.0,0.0,System operating normally,LOW,12.256121759132306,0.0,0.0,0.0,NO,Routine monthly check,0,Normal environmental variation
2.6868,6.95,7.615714285714285,2.833142857142857,3.721899657585232,0,0,0.03,HEALTHY,97.0,3.0,System operating normally,LOW,10.181240865079312,0.3054372259523799,3.05,3.0,NO,Routine monthly check,0,Normal environmental variation
3.6302,7.53,7.482857142857142,3.0264,3.305602997080051,0,0,0.03333333333333333,HEALTHY,96.67,3.3,System operating normally,LOW,13.84319772214977,0.4609784841475868,4.61,3.33,NO,Routine monthly check,0,Normal environmental variation
2.213,8.59,7.561428571428572,3.079942857142857,3.1631269769543606,0,0,0.18,HEALTHY,82.0,18.0,System operating normally,LOW,8.419249822816868,1.515464968107037,15.15,18.0,NO,Routine monthly check,0,Normal environmental variation
4.7717,9.64,7.740000000000001,3.343942857142857,1.4669824171678856,1,1,0.9933333333333333,MAINTENANCE REQUIRED,0.67,99.3,Immediate panel cleaning and inspection,HIGH,17.849612026476635,17.730019625899242,177.3,99.33,YES,Within 24 hours,1,Normal environmental variation
4.2566,9.94,8.052857142857144,3.5659428571428573,4.9335150119813935,0,0,0.0033333333333333335,HEALTHY,99.67,0.3,System operating normally,LOW,15.786348590599568,0.052094950348978486,0.52,0.33,NO,Routine monthly check,0,Normal environmental variation
4.429,7.79,8.257142857142856,3.6029714285714287,4.06412282682321,0,0,0.0,HEALTHY,100.0,0.0,System operating normally,LOW,16.704502913420825,0.0,0.0,0.0,NO,Routine monthly check,0,Normal environmental variation
5.149,6.99,8.204285714285714,3.8766142857142856,2.9131870266071083,0,1,0.8466666666666667,MAINTENANCE REQUIRED,15.33,84.7,Immediate panel cleaning and inspection,HIGH,19.684384444122024,16.66676830883812,166.67,84.67,YES,Within 24 hours,1,Normal environmental variation
2.4845,9.08,8.508571428571429,3.847714285714285,8.452404910444757,0,0,0.0,HEALTHY,100.0,0.0,System operating normally,LOW,9.978337006664676,0.0,0.0,0.0,NO,Routine monthly check,0,Normal environmental variation
3.0542,6.56,8.370000000000001,3.765428571428572,3.2741798179556025,0,0,0.07333333333333333,HEALTHY,92.67,7.3,System operating normally,LOW,12.50925301337468,0.9169282458803636,9.17,7.33,NO,Routine monthly check,0,Normal environmental variation
2.8008,5.81,7.972857142857142,3.8494,5.355612682090831,0,0,0.0,HEALTHY,100.0,0.0,System operating normally,LOW,11.736242049810075,0.0,0.0,0.0,NO,Routine monthly check,0,Normal environmental variation
4.4753,7.54,7.672857142857142,3.807057142857143,2.23448707349228,1,1,0.9966666666666667,MAINTENANCE REQUIRED,0.33,99.7,Immediate panel cleaning and inspection,HIGH,17.89348532717925,17.834436825599557,178.34,99.67,YES,Within 24 hours,1,Normal environmental variation
2.2205,9.51,7.611428571428571,3.5161857142857147,6.304886286872327,0,0,0.0033333333333333335,HEALTHY,99.67,0.3,System operating normally,LOW,9.158304955831678,0.03022240635424467,0.3,0.33,NO,Routine monthly check,0,Normal environmental variation
4.553,12.59,8.297142857142857,3.5339,2.8552602679551944,1,1,0.8033333333333333,MAINTENANCE REQUIRED,19.67,80.3,Immediate panel cleaning and inspection,HIGH,18.8872336606697,15.17211479961597,151.72,80.33,YES,Within 24 hours,1,Normal environmental variation
4.9505,11.82,8.987142857142857,3.505542857142857,3.02999697000303,1,0,0.2833333333333333,HEALTHY,71.67,28.3,System operating normally,LOW,20.341487656604723,5.7627434531161175,57.63,28.33,NO,Routine monthly check,0,Normal environmental variation
5.2104,8.71,8.934285714285714,3.8949571428571432,2.3030861354214647,1,1,1.0,MAINTENANCE REQUIRED,0.0,100.0,Immediate panel cleaning and inspection,HIGH,20.73479114456857,20.73479114456857,207.35,100.0,YES,Within 24 hours,1,Normal environmental variation
5.9417,5.84,8.831428571428571,4.307457142857143,3.366040022215864,0,0,0.06666666666666667,HEALTHY,93.33,6.7,System operating normally,LOW,23.69331938835033,1.580344403202968,15.8,6.67,NO,Routine monthly check,0,Normal environmental variation
4.1441,5.91,8.845714285714285,4.499357142857143,4.826138365386936,0,0,0.016666666666666666,HEALTHY,98.33,1.7,System operating normally,LOW,16.14134790751022,0.26956051005542214,2.7,1.67,NO,Routine monthly check,0,Normal environmental variation
4.0639,4.89,8.467142857142857,4.440585714285715,4.67531189251704,0,0,0.01,HEALTHY,99.0,1.0,System operating normally,LOW,15.983631701058256,0.15983631701058343,1.6,1.0,NO,Routine monthly check,0,Normal environmental variation
4.2377,3.87,7.661428571428572,4.728757142857143,2.8317247563536823,1,1,0.8033333333333333,MAINTENANCE REQUIRED,19.67,80.3,Immediate panel cleaning and inspection,HIGH,16.42215079915674,13.191913736962608,131.92,80.33,YES,Within 24 hours,1,Normal environmental variation
5.1257,5.51,6.65,4.8105714285714285,3.121524864896502,0,0,0.4066666666666667,INSPECTION ADVISED,59.33,40.7,Schedule preventive maintenance,MEDIUM,19.841101320104052,8.06937590688632,80.69,40.67,YES,Within 7 days,2,Normal environmental variation
5.4326,9.07,6.257142857142857,4.879442857142857,2.577034937230792,1,1,0.9666666666666667,MAINTENANCE REQUIRED,3.33,96.7,Immediate panel cleaning and inspection,HIGH,21.15884351816428,20.45425402900941,204.54,96.67,YES,Within 24 hours,3,Normal environmental variation
5.5322,10.3,6.484285714285714,4.925414285714285,4.157478037670367,0,0,0.0033333333333333335,HEALTHY,99.67,0.3,System operating normally,LOW,22.068356426547396,0.07282557620760599,0.73,0.33,NO,Routine monthly check,0,Normal environmental variation
3.179,11.43,7.282857142857142,4.530742857142857,4.403900597672224,0,0,0.0,HEALTHY,100.0,0.0,System operating normally,LOW,12.717847250013845,0.0,0.0,0.0,NO,Routine monthly check,0,Normal environmental variation
5.7545,13.31,8.34,4.760800000000001,1.737770440524807,1,1,0.9966666666666667,MAINTENANCE REQUIRED,0.33,99.7,Immediate panel cleaning and inspection,HIGH,22.613806643384947,22.539181081461777,225.39,99.67,YES,Within 24 hours,1,Normal environmental variation
5.9779,14.12,9.65857142857143,5.034228571428572,4.014787801736396,0,0,0.0,HEALTHY,100.0,0.0,System operating normally,LOW,23.766739283458513,0.0,0.0,0.0,NO,Routine monthly check,0,Normal environmental variation
6.0888,13.95,11.098571428571429,5.298671428571429,3.777427407699383,0,0,0.013333333333333334,HEALTHY,98.67,1.3,System operating normally,LOW,23.870194943423606,0.3174735927475325,3.17,1.33,NO,Routine monthly check,0,Normal environmental variation
6.2352,13.27,12.207142857142856,5.457171428571428,3.849114703618168,0,0,0.0,HEALTHY,100.0,0.0,System operating normally,LOW,23.893461317146997,0.0,0.0,0.0,NO,Routine monthly check,0,Normal environmental variation
6.1577,14.74,13.017142857142858,5.560757142857143,3.89755915358007,0,0,0.0,HEALTHY,100.0,0.0,System operating normally,LOW,22.95346994200975,0.0,0.0,0.0,NO,Routine monthly check,0,Normal environmental variation
5.3657,14.03,13.55,5.536971428571428,3.727379465866522,0,0,0.2633333333333333,HEALTHY,73.67,26.3,System operating normally,LOW,20.539193849057078,5.407969740456728,54.08,26.33,NO,Routine monthly check,0,Normal environmental variation
5.3885,15.41,14.118571428571428,5.852614285714286,3.154866846061056,0,0,0.12333333333333334,HEALTHY,87.67,12.3,System operating normally,LOW,20.026613572628886,2.4692814535051397,24.69,12.33,NO,Routine monthly check,0,Normal environmental variation
3.5189,12.69,14.03,5.533242857142858,5.967774020290432,0,0,0.0033333333333333335,HEALTHY,99.67,0.3,System operating normally,LOW,13.341590856023062,0.04402724982487527,0.44,0.33,NO,Routine monthly check,0,Normal environmental variation
5.3186,12.15,13.748571428571427,5.439057142857143,1.5041552288196145,1,1,0.9933333333333333,MAINTENANCE REQUIRED,0.67,99.3,Immediate panel cleaning and inspection,HIGH,19.845617846017106,19.71265220644879,197.13,99.33,YES,Within 24 hours,1,Normal environmental variation
4.0601,10.2,13.212857142857144,5.149242857142857,5.172286396886776,0,0,0.006666666666666667,HEALTHY,99.33,0.7,System operating normally,LOW,15.421612674831799,0.10332480492137286,1.03,0.67,NO,Routine monthly check,0,Normal environmental variation
4.0841,9.59,12.687142857142856,4.841942857142857,3.672779804608114,0,0,0.043333333333333335,HEALTHY,95.67,4.3,System operating normally,LOW,15.813062575592628,0.6847056095231601,6.85,4.33,NO,Routine monthly check,0,Normal environmental variation
5.4634,10.28,12.05,4.742757142857143,1.4642896364900977,1,1,1.0,MAINTENANCE REQUIRED,0.0,100.0,Immediate panel cleaning and inspection,HIGH,20.521726589174047,20.521726589174047,205.22,100.0,YES,Within 24 hours,1,Normal environmental variation
1.861,10.9,11.602857142857143,4.242085714285714,9.134873723804406,0,0,0.0,HEALTHY,100.0,0.0,System operating normally,LOW,7.304879039011681,0.0,0.0,0.0,NO,Routine monthly check,0,Low irradiance conditions
3.1788,9.77,10.797142857142855,3.926414285714286,3.145841197936328,0,0,0.09,HEALTHY,91.0,9.0,System operating normally,LOW,12.502217586348868,1.1251995827713976,11.25,9.0,NO,Routine monthly check,0,Normal environmental variation
3.3,10.28,10.452857142857145,3.895142857142857,6.666666666666667,0,0,0.0,HEALTHY,100.0,0.0,System operating normally,LOW,12.782465872255525,0.0,0.0,0.0,NO,Routine monthly check,0,Normal environmental variation
4.1928,8.18,9.885714285714284,3.734314285714286,2.3850410227055905,1,1,1.0,MAINTENANCE REQUIRED,0.0,100.0,Immediate panel cleaning and inspection,HIGH,16.116437873852515,16.116437873852515,161.16,100.0,YES,Within 24 hours,1,Normal environmental variation
5.6935,7.0,9.428571428571429,3.967657142857143,1.9320277509440589,1,1,0.9766666666666667,MAINTENANCE REQUIRED,2.33,97.7,Immediate panel cleaning and inspection,HIGH,21.235144019606192,20.740365163949367,207.4,97.67,YES,Within 24 hours,2,Normal environmental variation
4.9848,7.94,9.19285714285714,4.096328571428572,4.614026640988605,0,0,0.006666666666666667,HEALTHY,99.33,0.7,System operating normally,LOW,18.987277841375086,0.12721476153721412,1.27,0.67,NO,Routine monthly check,0,Normal environmental variation
4.0121,7.89,8.851428571428572,3.889,4.984920615139203,0,0,0.0033333333333333335,HEALTHY,99.67,0.3,System operating normally,LOW,15.105701653991833,0.04984881545817288,0.5,0.33,NO,Routine monthly check,0,Normal environmental variation
4.2082,8.99,8.57857142857143,4.224314285714286,2.376312912884369,1,1,0.9966666666666667,MAINTENANCE REQUIRED,0.33,99.7,Immediate panel cleaning and inspection,HIGH,15.776841706717809,15.72477812908564,157.25,99.67,YES,Within 24 hours,1,Normal environmental variation
2.352,9.56,8.54857142857143,4.1062,7.227891156462586,0,0,0.0,HEALTHY,100.0,0.0,System operating normally,LOW,9.146930524721324,0.0,0.0,0.0,NO,Routine monthly check,0,Normal environmental variation
5.8788,11.72,8.754285714285714,4.474600000000001,1.5309246785058177,1,1,0.99,MAINTENANCE REQUIRED,1.0,99.0,Immediate panel cleaning and inspection,HIGH,22.711346751418002,22.484233283903823,224.84,99.0,YES,Within 24 hours,1,Normal environmental variation
5.3822,10.05,9.02142857142857,4.644514285714286,2.4153691798892645,1,1,0.99,MAINTENANCE REQUIRED,1.0,99.0,Immediate panel cleaning and inspection,HIGH,20.62229397741418,20.416071037640037,204.16,99.0,YES,Within 24 hours,2,Normal environmental variation
6.7843,9.34,9.355714285714283,4.800342857142858,2.063587989917899,1,1,0.9733333333333334,MAINTENANCE REQUIRED,2.67,97.3,Immediate panel cleaning and inspection,HIGH,25.369810593176638,24.69243665033882,246.92,97.33,YES,Within 24 hours,3,Normal environmental variation
